,,,,,,,,,,,,,,,,,,,,,,,,,
10,1687694400,1.611,1.671,1.918,1.6,1.617,1.672,2,2.013,2.359,1.602,2.976,2.085,1.496,1.52,1.551,1.471,1.588,1.492,,,,,,
12,1687694400,4.844,4.499,4.429,4.345,4.541,4.731,4.497,4.384,4.427,4.94,4.664,4.802,4.437,4.188,4.228,4.154,4.31,4.331,,,,,,
16,1687694400,2.458,2.419,2.339,2.205,2.226,2.26,2.32,2.215,2.259,2.859,2.674,2.412,2.847,2.55,2.715,2.343,2.299,2.19,2.328,2.314,2.306,,,
17,1687694400,8.322,8.317,8.372,8.435,8.309,8.325,8.277,8.472,8.465,8.283,8.408,8.319,8.484,8.499,8.958,8.362,8.117,8.248,8.501,8.457,8.293,,,
18,1687694400,2.099,2.06,2.054,2.001,1.95,2.064,2.214,90.207,1.946,2.019,2.162,4.936,1.956,2.602,2.082,2.245,2.092,2.125,,,,,,
21,1687694400,15.387,15.35,15.587,15.56,15.49,15.275,15.361,15.455,15.402,15.837,15.478,15.6,16.141,16.002,15.685,15.312,15.416,15.563,15.366,15.411,15.403,,,
1,1687696200,20.785,18.553,18.48,18.349,18.34,18.392,18.295,18.343,18.351,18.324,18.312,18.34,18.542,18.535,18.504,18.317,18.457,18.41,18.432,18.404,19.146,,,
3,1687696200,16.18,16.066,16.1,16.085,16.105,16.06,16.066,16.017,16.052,16.278,16.181,16.225,16.523,16.751,16.407,16.074,16.157,16.17,16.572,16.058,16.077,,,
7,1687696200,,,,,,,,,,,,,,,,,,,,,,,,
9,1687696200,16.519,16.473,16.558,16.713,16.666,16.5,16.654,16.536,16.61,16.479,16.614,16.575,16.872,16.85,16.982,16.542,16.591,16.627,16.613,16.684,16.56,,,
10,1687696200,1.53,1.435,1.436,1.554,1.558,1.465,1.446,1.494,1.601,1.542,2.444,1.552,1.766,2.055,1.892,1.513,1.525,1.451,1.598,1.367,1.455,,,
12,1687696200,4.282,4.286,4.431,4.392,4.544,4.428,4.161,5.316,4.395,4.327,4.325,4.319,4.613,4.569,4.436,4.532,4.66,4.292,4.363,4.27,4.37,,,
16,1687696200,2.298,2.421,2.189,2.259,2.294,2.222,2.226,2.198,2.267,2.293,2.236,2.275,2.416,2.469,2.373,3.015,2.83,2.903,2.354,2.172,2.206,2.414,2.371,2.276
17,1687696200,8.39,8.236,8.24,8.238,8.167,8.182,8.372,8.186,8.123,8.335,8.236,8.142,8.713,8.466,8.564,8.252,8.166,8.276,8.209,8.219,8.36,,,
18,1687696200,2.01,1.988,2.084,1.976,2.068,1.991,64.057,2.001,2.06,1.952,2.109,2.082,2.168,2.128,2.094,1.936,2.763,2.013,1.9,2.099,1.875,,,
21,1687696200,15.455,15.691,15.554,15.415,15.307,15.235,15.434,15.413,15.423,15.345,15.359,15.525,15.331,15.639,15.75,15.367,15.451,16.189,15.818,15.52,15.239,,,
1,1687698000,18.386,18.337,18.394,18.398,18.363,18.327,18.357,18.435,18.39,19.999,19.895,19.029,18.394,18.485,18.46,18.336,18.377,18.382,18.439,18.444,18.439,,,
3,1687698000,16.263,16.454,16.45,16.019,16.17,16.106,16.273,16.24,16.146,16.136,16.165,16.06,20.538,20.657,16.348,16.785,16.248,16.191,16.104,16.123,16.305,,,
7,1687698000,,,,,,,,,,,,,,,,,,,,,,,,
9,1687698000,16.558,16.683,16.622,16.599,16.639,16.527,16.643,16.562,16.589,16.593,16.809,16.706,16.622,16.596,16.558,16.672,16.605,16.656,,,,,,
10,1687698000,1.673,1.579,1.673,1.48,1.46,1.428,1.539,1.671,1.699,1.905,1.665,3.593,1.491,1.492,1.471,1.89,1.961,1.756,,,,,,
12,1687698000,4.539,4.579,4.408,4.45,4.354,4.294,4.434,4.465,4.29,4.367,4.514,4.957,4.685,5.359,4.581,4.306,4.267,4.521,4.422,4.575,4.277,,,
16,1687698000,2.436,2.302,2.467,2.224,2.17,2.15,2.354,2.3,2.245,2.393,5.13,28.741,2.488,2.503,2.637,2.442,2.551,2.262,2.317,2.536,2.292,,,
17,1687698000,8.335,8.41,8.386,8.288,8.229,8.179,8.347,8.213,8.426,8.459,8.318,8.414,8.291,8.438,8.6,8.343,8.202,8.217,8.255,8.317,8.442,,,
18,1687698000,2.503,2.059,1.883,1.991,1.975,1.931,1.982,2.076,1.933,2.082,2.156,2.093,2.268,1.873,2.088,1.921,2.007,1.881,,,,,,
21,1687698000,16.835,15.499,15.57,15.268,15.252,15.441,15.308,15.395,15.464,15.612,16.32,15.539,15.768,16.17,15.577,15.408,15.546,15.5,15.369,15.332,15.336,,,
1,1687699800,18.309,18.3,18.289,18.3,18.255,18.257,18.389,18.361,18.331,18.309,18.344,18.363,18.503,18.49,18.443,18.393,18.391,18.319,18.427,18.361,18.333,,,
3,1687699800,16.193,16.076,16.144,16.266,16.154,16.254,15.954,16.026,16.149,16.1,16.134,16.605,16.418,16.293,17.559,16.918,16.051,15.974,15.996,16.042,16.067,,,
7,1687699800,,,,,,,,,,,,,,,,,,,,,,,,
9,1687699800,16.613,16.543,16.601,16.516,16.606,16.515,16.569,16.701,16.596,16.547,16.644,16.455,16.659,16.672,16.744,16.492,16.594,16.629,16.498,16.6,16.467,,,
10,1687699800,1.731,1.581,1.729,1.543,1.516,1.493,1.506,1.436,1.508,1.54,1.548,1.474,1.669,2.273,1.773,1.476,1.607,1.468,1.521,1.447,1.498,,,
12,1687699800,4.26,4.27,4.278,4.512,4.322,4.585,4.399,4.37,4.259,4.455,4.49,4.229,4.341,4.299,4.288,4.481,4.625,4.408,4.506,4.592,4.259,4.257,4.276,4.201
16,1687699800,2.428,2.273,2.337,2.205,2.267,2.217,2.238,2.325,2.302,2.404,2.245,2.27,2.305,2.239,2.216,2.336,2.318,2.432,2.275,2.276,2.275,2.437,2.298,2.35
17,1687699800,8.297,8.303,8.32,8.254,8.109,8.21,8.269,8.227,8.316,8.246,8.404,8.284,8.361,8.449,8.463,8.381,8.207,8.155,8.193,8.174,8.215,,,
18,1687699800,2.119,2.197,1.956,1.908,1.949,2.071,1.921,2.092,1.984,2.041,2.745,34.749,2.412,2.133,1.886,2.956,1.991,2.004,2.003,1.953,2.081,,,
21,1687699800,15.807,15.501,15.716,15.325,15.551,15.38,15.409,15.409,15.438,15.573,15.481,15.304,16.183,15.707,15.77,15.429,15.282,15.294,15.301,15.431,15.545,,,
1,1687701600,18.373,18.367,18.419,19.193,18.224,18.347,18.45,18.415,18.429,18.451,18.343,18.557,18.483,18.472,18.528,18.302,18.442,18.389,18.434,18.328,18.32,,,
3,1687701600,16.405,16.346,16.275,15.974,15.898,16.011,16.122,16.274,16.031,16.335,16.28,16.235,17.38,16.258,16.766,16.277,16.145,16.171,16.154,16.158,16.189,,,
7,1687701600,,,,,,,,,,,,,,,,,,,,,,,,
9,1687701600,16.647,16.601,16.5,16.646,16.514,16.504,16.55,16.518,16.527,16.789,16.697,16.745,16.599,16.541,16.544,16.55,16.572,16.522,,,,,,
10,1687701600,1.589,1.648,2.215,1.515,1.513,1.774,1.713,1.662,1.678,1.994,1.558,1.935,1.492,1.567,1.643,1.521,1.513,1.527,,,,,,
12,1687701600,4.686,5.605,4.564,4.468,4.472,4.418,4.219,4.578,4.439,4.448,5.069,4.389,4.583,4.827,4.933,4.391,4.337,4.259,4.648,4.348,4.482,,,
16,1687701600,2.286,2.658,2.309,2.346,2.373,2.418,2.341,2.433,2.243,2.434,2.343,2.36,2.569,2.571,2.554,2.234,2.198,2.283,2.246,2.215,2.273,,,
17,1687701600,8.311,8.333,8.362,8.676,8.423,8.365,8.25,8.244,8.199,8.405,8.675,8.306,8.482,8.402,8.343,8.306,8.26,8.2,8.335,8.31,8.473,,,
18,1687701600,1.999,2.116,2.125,1.998,2.038,5.003,1.934,2.645,1.98,2.356,2.059,2.148,2.068,4.197,2.101,2.025,50.474,1.905,,,,,,
21,1687701600,15.501,15.666,15.791,15.328,15.423,15.512,15.497,15.578,15.378,15.525,15.446,15.369,15.692,16.476,16.346,15.329,15.41,15.358,15.394,15.428,15.384,,,
