StartTime,EndTime,NumSamples_1,RTT_MIN_1,RTT_AVG_1,RTT_MAX_1,RTT_Q1_1,RTT_MEDIAN_1,RTT_Q3_1,NumSamples_3,RTT_MIN_3,RTT_AVG_3,RTT_MAX_3,RTT_Q1_3,RTT_MEDIAN_3,RTT_Q3_3,NumSamples_7,RTT_MIN_7,RTT_AVG_7,RTT_MAX_7,RTT_Q1_7,RTT_MEDIAN_7,RTT_Q3_7,NumSamples_9,RTT_MIN_9,RTT_AVG_9,RTT_MAX_9,RTT_Q1_9,RTT_MEDIAN_9,RTT_Q3_9,NumSamples_10,RTT_MIN_10,RTT_AVG_10,RTT_MAX_10,RTT_Q1_10,RTT_MEDIAN_10,RTT_Q3_10,NumSamples_12,RTT_MIN_12,RTT_AVG_12,RTT_MAX_12,RTT_Q1_12,RTT_MEDIAN_12,RTT_Q3_12,NumSamples_16,RTT_MIN_16,RTT_AVG_16,RTT_MAX_16,RTT_Q1_16,RTT_MEDIAN_16,RTT_Q3_16,NumSamples_17,RTT_MIN_17,RTT_AVG_17,RTT_MAX_17,RTT_Q1_17,RTT_MEDIAN_17,RTT_Q3_17,NumSamples_18,RTT_MIN_18,RTT_AVG_18,RTT_MAX_18,RTT_Q1_18,RTT_MEDIAN_18,RTT_Q3_18,NumSamples_21,RTT_MIN_21,RTT_AVG_21,RTT_MAX_21,RTT_Q1_21,RTT_MEDIAN_21,RTT_Q3_21
1684576800,1684577700,12,0.743,0.8963333333333333,1.768,0.7775000000000001,0.802,0.887,12,0.947,1.331,3.433,1.07075,1.1164999999999998,1.24,0,0,0,0,0,0,0,12,0.896,0.9932499999999999,1.103,0.949,0.979,1.05275,12,0.996,1.1714166666666668,1.42,1.0735000000000001,1.133,1.22425,9,1.959,2.108888888888889,2.261,2.056,2.084,2.16,12,0.986,1.35625,2.523,1.07625,1.248,1.41275,12,0.636,0.7788333333333334,0.884,0.71375,0.8075,0.8332499999999999,11,0.978,1.4116363636363636,4.267,1.0110000000000001,1.054,1.145,12,0.558,0.7630833333333333,0.964,0.71425,0.774,0.8274999999999999
