StartTime,EndTime,NumSamples_1,RTT_MIN_1,RTT_AVG_1,RTT_MAX_1,RTT_Q1_1,RTT_MEDIAN_1,RTT_Q3_1,NumSamples_3,RTT_MIN_3,RTT_AVG_3,RTT_MAX_3,RTT_Q1_3,RTT_MEDIAN_3,RTT_Q3_3,NumSamples_7,RTT_MIN_7,RTT_AVG_7,RTT_MAX_7,RTT_Q1_7,RTT_MEDIAN_7,RTT_Q3_7,NumSamples_9,RTT_MIN_9,RTT_AVG_9,RTT_MAX_9,RTT_Q1_9,RTT_MEDIAN_9,RTT_Q3_9,NumSamples_10,RTT_MIN_10,RTT_AVG_10,RTT_MAX_10,RTT_Q1_10,RTT_MEDIAN_10,RTT_Q3_10,NumSamples_12,RTT_MIN_12,RTT_AVG_12,RTT_MAX_12,RTT_Q1_12,RTT_MEDIAN_12,RTT_Q3_12,NumSamples_16,RTT_MIN_16,RTT_AVG_16,RTT_MAX_16,RTT_Q1_16,RTT_MEDIAN_16,RTT_Q3_16,NumSamples_17,RTT_MIN_17,RTT_AVG_17,RTT_MAX_17,RTT_Q1_17,RTT_MEDIAN_17,RTT_Q3_17,NumSamples_18,RTT_MIN_18,RTT_AVG_18,RTT_MAX_18,RTT_Q1_18,RTT_MEDIAN_18,RTT_Q3_18,NumSamples_21,RTT_MIN_21,RTT_AVG_21,RTT_MAX_21,RTT_Q1_21,RTT_MEDIAN_21,RTT_Q3_21
1626775200,1626776100,12,0.341,0.4617499999999999,0.707,0.38025,0.4445,0.532,12,0.939,1.7365833333333331,7.108,1.0467499999999998,1.306,1.42875,12,2.676,3.0980000000000003,4.635,2.779,2.904,3.12275,0,0,0,0,0,0,0,12,1.819,2.2259166666666665,3.824,1.9284999999999999,2.0225,2.30175,12,0.909,1.0693333333333335,1.395,0.9622499999999999,0.983,1.18975,12,1.721,1.9531666666666665,2.252,1.8475,1.9465,2.08725,12,2.506,2.7533333333333334,3.154,2.6095,2.73,2.83325,0,0,0,0,0,0,0,12,0.495,0.6806666666666666,0.965,0.58975,0.6635,0.6900000000000001
