StartTime,EndTime,NumSamples_1,RTT_MIN_1,RTT_AVG_1,RTT_MAX_1,RTT_Q1_1,RTT_MEDIAN_1,RTT_Q3_1,NumSamples_3,RTT_MIN_3,RTT_AVG_3,RTT_MAX_3,RTT_Q1_3,RTT_MEDIAN_3,RTT_Q3_3,NumSamples_7,RTT_MIN_7,RTT_AVG_7,RTT_MAX_7,RTT_Q1_7,RTT_MEDIAN_7,RTT_Q3_7,NumSamples_9,RTT_MIN_9,RTT_AVG_9,RTT_MAX_9,RTT_Q1_9,RTT_MEDIAN_9,RTT_Q3_9,NumSamples_10,RTT_MIN_10,RTT_AVG_10,RTT_MAX_10,RTT_Q1_10,RTT_MEDIAN_10,RTT_Q3_10,NumSamples_12,RTT_MIN_12,RTT_AVG_12,RTT_MAX_12,RTT_Q1_12,RTT_MEDIAN_12,RTT_Q3_12,NumSamples_16,RTT_MIN_16,RTT_AVG_16,RTT_MAX_16,RTT_Q1_16,RTT_MEDIAN_16,RTT_Q3_16,NumSamples_17,RTT_MIN_17,RTT_AVG_17,RTT_MAX_17,RTT_Q1_17,RTT_MEDIAN_17,RTT_Q3_17,NumSamples_18,RTT_MIN_18,RTT_AVG_18,RTT_MAX_18,RTT_Q1_18,RTT_MEDIAN_18,RTT_Q3_18,NumSamples_21,RTT_MIN_21,RTT_AVG_21,RTT_MAX_21,RTT_Q1_21,RTT_MEDIAN_21,RTT_Q3_21
1684576800,1684577700,12,0.464,0.678,0.93,0.5415000000000001,0.626,0.8085,12,1.222,1.5735833333333336,2.067,1.32525,1.56,1.734,0,0,0,0,0,0,0,12,2.567,2.6618333333333335,2.747,2.6267500000000004,2.658,2.715,12,2.094,2.52775,5.073,2.188,2.2990000000000004,2.3805,12,2.198,2.532833333333333,2.895,2.3935,2.4755000000000003,2.6625,12,1.64,2.5845833333333332,11.127,1.729,1.7645,1.904,12,2.549,2.7372499999999995,3.014,2.61925,2.7195,2.8289999999999997,12,18.714,19.1705,21.306,18.739,18.8395,19.05725,12,0.818,1.002,1.275,0.90825,0.9695,1.0867499999999999
